user_id,age,occupation,monthly_income,is_variable_income,date,amount,type,category,merchant,payment_mode,recurring,day_type,persona_label,year_month,running_balance,month,day,day_of_week,is_weekend
user_002_v9,31,Freelance Designer,95000,False,2025-10-14,-2371,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2025-10,55545,10,14,Tuesday,False
user_002_v9,31,Freelance Designer,95000,False,2025-10-18,-868,Expense,Food,Swiggy,Upi,False,Weekend,freelancer_cash,2025-10,54677,10,18,Saturday,True
user_002_v9,31,Freelance Designer,95000,False,2025-10-20,-12653,Expense,Investment,Stock Market,Bank Transfer,False,Weekday,freelancer_cash,2025-10,42024,10,20,Monday,False
user_002_v9,31,Freelance Designer,95000,False,2025-10-25,-1897,Expense,Utilities,Electricity,Upi,True,Weekend,freelancer_cash,2025-10,40127,10,25,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-05,51168,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2025-11,91295,11,5,Wednesday,False
user_002_v9,31,Freelance Designer,97009,True,2025-11-15,35566,Income,Freelance,Client B,Bank Transfer,True,Weekend,freelancer_cash,2025-11,126861,11,15,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-22,10275,Income,Freelance,Client C,Bank Transfer,True,Weekend,freelancer_cash,2025-11,137136,11,22,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-01,-4864,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-11,132272,11,1,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-01,-12992,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_cash,2025-11,119280,11,1,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-02,-39003,Expense,Rent,Landlord,Bank Transfer,True,Weekend,freelancer_cash,2025-11,80277,11,2,Sunday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-06,-2435,Expense,Software,Adobe,Bank Transfer,True,Weekday,freelancer_cash,2025-11,77842,11,6,Thursday,False
user_002_v9,31,Freelance Designer,97009,True,2025-11-08,-2607,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2025-11,75235,11,8,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-09,-975,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2025-11,74260,11,9,Sunday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-14,-3420,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2025-11,70840,11,14,Friday,False
user_002_v9,31,Freelance Designer,97009,True,2025-11-22,-4212,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_cash,2025-11,66628,11,22,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-22,-11511,Expense,Travel,Travel Vendor,Credit Card,False,Weekend,freelancer_cash,2025-11,55117,11,22,Saturday,True
user_002_v9,31,Freelance Designer,97009,True,2025-11-25,-2283,Expense,Utilities,Electricity,Bank Transfer,True,Weekday,freelancer_cash,2025-11,52834,11,25,Tuesday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-05,54048,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2025-12,106882,12,5,Friday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-15,38128,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2025-12,145010,12,15,Monday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-22,14279,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2025-12,159289,12,22,Monday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-02,-20368,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2025-12,138921,12,2,Tuesday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-06,-3034,Expense,Software,Adobe,Credit Card,True,Weekend,freelancer_cash,2025-12,135887,12,6,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-06,-5841,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-12,130046,12,6,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-06,-1116,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,128930,12,6,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-07,-1411,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2025-12,127519,12,7,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-13,-553,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2025-12,126966,12,13,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-13,-12751,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-12,114215,12,13,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-14,-1611,Expense,Utilities,Internet Provider,Bank Transfer,True,Weekend,freelancer_cash,2025-12,112604,12,14,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-14,-5642,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_cash,2025-12,106962,12,14,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-14,-1050,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-12,105912,12,14,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-14,-759,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2025-12,105153,12,14,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-14,-1914,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2025-12,103239,12,14,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-20,-345,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2025-12,102894,12,20,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-21,-2163,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,100731,12,21,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-21,-2551,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,98180,12,21,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-21,-1079,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2025-12,97101,12,21,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-23,-836,Expense,Transport,Transport Vendor,Cash,False,Weekday,freelancer_cash,2025-12,96265,12,23,Tuesday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-25,-1243,Expense,Utilities,Electricity,Bank Transfer,True,Weekday,freelancer_cash,2025-12,95022,12,25,Thursday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-25,-8723,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,freelancer_cash,2025-12,86299,12,25,Thursday,False
user_002_v9,31,Freelance Designer,106455,True,2025-12-27,-5312,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,80987,12,27,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-27,-2430,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2025-12,78557,12,27,Saturday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-28,-12583,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2025-12,65974,12,28,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-28,-1054,Expense,Entertainment,Entertainment Vendor,Upi,False,Weekend,freelancer_cash,2025-12,64920,12,28,Sunday,True
user_002_v9,31,Freelance Designer,106455,True,2025-12-28,-1324,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2025-12,63596,12,28,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-05,50960,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-01,114556,1,5,Monday,False
user_002_v9,31,Freelance Designer,107376,True,2026-01-15,37860,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2026-01,152416,1,15,Thursday,False
user_002_v9,31,Freelance Designer,107376,True,2026-01-22,18556,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2026-01,170972,1,22,Thursday,False
user_002_v9,31,Freelance Designer,107376,True,2026-01-02,-30380,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2026-01,140592,1,2,Friday,False
user_002_v9,31,Freelance Designer,107376,True,2026-01-03,-1182,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-01,139410,1,3,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-03,-10791,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-01,128619,1,3,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-03,-1605,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2026-01,127014,1,3,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-04,-2165,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-01,124849,1,4,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-04,-2681,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2026-01,122168,1,4,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-06,-1797,Expense,Software,Adobe,Bank Transfer,True,Weekday,freelancer_cash,2026-01,120371,1,6,Tuesday,False
user_002_v9,31,Freelance Designer,107376,True,2026-01-11,-1996,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-01,118375,1,11,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-11,-2296,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-01,116079,1,11,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-14,-4383,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2026-01,111696,1,14,Wednesday,False
user_002_v9,31,Freelance Designer,107376,True,2026-01-17,-573,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-01,111123,1,17,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-17,-14140,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-01,96983,1,17,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-17,-701,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-01,96282,1,17,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-18,-2022,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2026-01,94260,1,18,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-18,-1468,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-01,92792,1,18,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-18,-1342,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2026-01,91450,1,18,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-24,-3745,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2026-01,87705,1,24,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-24,-1107,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-01,86598,1,24,Saturday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-25,-1672,Expense,Utilities,Electricity,Bank Transfer,True,Weekend,freelancer_cash,2026-01,84926,1,25,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-25,-13201,Expense,Travel,Travel Vendor,Credit Card,False,Weekend,freelancer_cash,2026-01,71725,1,25,Sunday,True
user_002_v9,31,Freelance Designer,107376,True,2026-01-27,-1984,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekday,freelancer_cash,2026-01,69741,1,27,Tuesday,False
user_002_v9,31,Freelance Designer,119760,True,2026-02-05,57488,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-02,127229,2,5,Thursday,False
user_002_v9,31,Freelance Designer,119760,True,2026-02-15,44890,Income,Freelance,Client B,Bank Transfer,True,Weekend,freelancer_cash,2026-02,172119,2,15,Sunday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-22,17382,Income,Freelance,Client C,Bank Transfer,True,Weekend,freelancer_cash,2026-02,189501,2,22,Sunday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-02,-13037,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2026-02,176464,2,2,Monday,False
user_002_v9,31,Freelance Designer,119760,True,2026-02-06,-4780,Expense,Software,Adobe,Bank Transfer,True,Weekday,freelancer_cash,2026-02,171684,2,6,Friday,False
user_002_v9,31,Freelance Designer,119760,True,2026-02-07,-4150,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-02,167534,2,7,Saturday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-07,-7716,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2026-02,159818,2,7,Saturday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-08,-10553,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_cash,2026-02,149265,2,8,Sunday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-14,-2556,Expense,Utilities,Internet Provider,Bank Transfer,True,Weekend,freelancer_cash,2026-02,146709,2,14,Saturday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-14,-621,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-02,146088,2,14,Saturday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-14,-1045,Expense,Entertainment,Entertainment Vendor,Upi,False,Weekend,freelancer_cash,2026-02,145043,2,14,Saturday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-14,-2435,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2026-02,142608,2,14,Saturday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-22,-15915,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-02,126693,2,22,Sunday,True
user_002_v9,31,Freelance Designer,119760,True,2026-02-25,-3167,Expense,Utilities,Electricity,Bank Transfer,True,Weekday,freelancer_cash,2026-02,123526,2,25,Wednesday,False
user_002_v9,31,Freelance Designer,119760,True,2026-02-27,-4275,Expense,Entertainment,Entertainment Vendor,Upi,False,Weekday,freelancer_cash,2026-02,119251,2,27,Friday,False
user_002_v9,31,Freelance Designer,119760,True,2026-02-28,-1145,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-02,118106,2,28,Saturday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-05,55999,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-03,174105,3,5,Thursday,False
user_002_v9,31,Freelance Designer,124602,True,2026-03-15,42856,Income,Freelance,Client B,Bank Transfer,True,Weekend,freelancer_cash,2026-03,216961,3,15,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-22,25747,Income,Freelance,Client C,Bank Transfer,True,Weekend,freelancer_cash,2026-03,242708,3,22,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-01,-1959,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-03,240749,3,1,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-02,-31861,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2026-03,208888,3,2,Monday,False
user_002_v9,31,Freelance Designer,124602,True,2026-03-06,-2455,Expense,Software,Adobe,Bank Transfer,True,Weekday,freelancer_cash,2026-03,206433,3,6,Friday,False
user_002_v9,31,Freelance Designer,124602,True,2026-03-07,-2536,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-03,203897,3,7,Saturday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-07,-482,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-03,203415,3,7,Saturday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-08,-934,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2026-03,202481,3,8,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-14,-2486,Expense,Utilities,Internet Provider,Upi,True,Weekend,freelancer_cash,2026-03,199995,3,14,Saturday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-15,-1051,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2026-03,198944,3,15,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-15,-831,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2026-03,198113,3,15,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-21,-1674,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2026-03,196439,3,21,Saturday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-21,-7132,Expense,Travel,Travel Vendor,Credit Card,False,Weekend,freelancer_cash,2026-03,189307,3,21,Saturday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-22,-11491,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_cash,2026-03,177816,3,22,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-22,-1784,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2026-03,176032,3,22,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-22,-4773,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2026-03,171259,3,22,Sunday,True
user_002_v9,31,Freelance Designer,124602,True,2026-03-25,-1596,Expense,Utilities,Electricity,Upi,True,Weekday,freelancer_cash,2026-03,169663,3,25,Wednesday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-05,27505,Income,Freelance,Client A,Bank Transfer,True,Weekend,freelancer_cash,2026-04,197168,4,5,Sunday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-15,37187,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2026-04,234355,4,15,Wednesday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-22,9864,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2026-04,244219,4,22,Wednesday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-01,-10366,Expense,Travel,Travel Vendor,Credit Card,False,Weekday,freelancer_cash,2026-04,233853,4,1,Wednesday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-02,-23150,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2026-04,210703,4,2,Thursday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-05,-3079,Expense,Travel,Travel Vendor,Credit Card,False,Weekend,freelancer_cash,2026-04,207624,4,5,Sunday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-06,-1636,Expense,Software,Adobe,Credit Card,True,Weekday,freelancer_cash,2026-04,205988,4,6,Monday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-11,-768,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2026-04,205220,4,11,Saturday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-11,-8500,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-04,196720,4,11,Saturday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-12,-279,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-04,196441,4,12,Sunday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-14,-850,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2026-04,195591,4,14,Tuesday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-22,-598,Expense,Transport,Transport Vendor,Upi,False,Weekday,freelancer_cash,2026-04,194993,4,22,Wednesday,False
user_002_v9,31,Freelance Designer,74556,True,2026-04-25,-1414,Expense,Utilities,Electricity,Upi,True,Weekend,freelancer_cash,2026-04,193579,4,25,Saturday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-26,-7560,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-04,186019,4,26,Sunday,True
user_002_v9,31,Freelance Designer,74556,True,2026-04-26,-795,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-04,185224,4,26,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-05,28851,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-05,214075,5,5,Tuesday,False
user_002_v9,31,Freelance Designer,70333,True,2026-05-15,25072,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2026-05,239147,5,15,Friday,False
user_002_v9,31,Freelance Designer,70333,True,2026-05-22,16410,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2026-05,255557,5,22,Friday,False
user_002_v9,31,Freelance Designer,70333,True,2026-05-02,-9697,Expense,Rent,Landlord,Bank Transfer,True,Weekend,freelancer_cash,2026-05,245860,5,2,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-02,-967,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2026-05,244893,5,2,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-02,-127,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-05,244766,5,2,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-03,-2740,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekend,freelancer_cash,2026-05,242026,5,3,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-03,-4692,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_cash,2026-05,237334,5,3,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-06,-1119,Expense,Software,Adobe,Credit Card,True,Weekday,freelancer_cash,2026-05,236215,5,6,Wednesday,False
user_002_v9,31,Freelance Designer,70333,True,2026-05-09,-2308,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2026-05,233907,5,9,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-09,-1891,Expense,Entertainment,Entertainment Vendor,Upi,False,Weekend,freelancer_cash,2026-05,232016,5,9,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-10,-1006,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2026-05,231010,5,10,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-10,-404,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-05,230606,5,10,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-10,-1067,Expense,Food,Food Vendor,Upi,False,Weekend,freelancer_cash,2026-05,229539,5,10,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-10,-619,Expense,Food,Food Vendor,Cash,False,Weekend,freelancer_cash,2026-05,228920,5,10,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-14,-1501,Expense,Utilities,Internet Provider,Upi,True,Weekday,freelancer_cash,2026-05,227419,5,14,Thursday,False
user_002_v9,31,Freelance Designer,70333,True,2026-05-15,-590,Expense,Transport,Transport Vendor,Cash,False,Weekday,freelancer_cash,2026-05,226829,5,15,Friday,False
user_002_v9,31,Freelance Designer,70333,True,2026-05-16,-3643,Expense,Investment,Investment Vendor,Upi,False,Weekend,freelancer_cash,2026-05,223186,5,16,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-16,-561,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-05,222625,5,16,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-16,-1020,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2026-05,221605,5,16,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-16,-512,Expense,Transport,Transport Vendor,Cash,False,Weekend,freelancer_cash,2026-05,221093,5,16,Saturday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-17,-1765,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekend,freelancer_cash,2026-05,219328,5,17,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-17,-191,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-05,219137,5,17,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-24,-1037,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2026-05,218100,5,24,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-24,-3687,Expense,Travel,Travel Vendor,Credit Card,False,Weekend,freelancer_cash,2026-05,214413,5,24,Sunday,True
user_002_v9,31,Freelance Designer,70333,True,2026-05-25,-1214,Expense,Utilities,Electricity,Bank Transfer,True,Weekday,freelancer_cash,2026-05,213199,5,25,Monday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-05,59169,Income,Freelance,Client A,Bank Transfer,True,Weekday,freelancer_cash,2026-06,272368,6,5,Friday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-15,42462,Income,Freelance,Client B,Bank Transfer,True,Weekday,freelancer_cash,2026-06,314830,6,15,Monday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-22,25686,Income,Freelance,Client C,Bank Transfer,True,Weekday,freelancer_cash,2026-06,340516,6,22,Monday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-01,-8525,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekday,freelancer_cash,2026-06,331991,6,1,Monday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-02,-28482,Expense,Rent,Landlord,Bank Transfer,True,Weekday,freelancer_cash,2026-06,303509,6,2,Tuesday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-05,-1302,Expense,Transport,Transport Vendor,Upi,False,Weekday,freelancer_cash,2026-06,302207,6,5,Friday,False
user_002_v9,31,Freelance Designer,127317,True,2026-06-06,-1803,Expense,Software,Adobe,Credit Card,True,Weekend,freelancer_cash,2026-06,300404,6,6,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-06,-267,Expense,Transport,Transport Vendor,Upi,False,Weekend,freelancer_cash,2026-06,300137,6,6,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-06,-13730,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekend,freelancer_cash,2026-06,286407,6,6,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-06,-6936,Expense,Travel,Travel Vendor,Credit Card,False,Weekend,freelancer_cash,2026-06,279471,6,6,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-06,-2255,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekend,freelancer_cash,2026-06,277216,6,6,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-07,-1448,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2026-06,275768,6,7,Sunday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-13,-1248,Expense,Food,Food Vendor,Credit Card,False,Weekend,freelancer_cash,2026-06,274520,6,13,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-13,-1410,Expense,Entertainment,Entertainment Vendor,Cash,False,Weekend,freelancer_cash,2026-06,273110,6,13,Saturday,True
user_002_v9,31,Freelance Designer,127317,True,2026-06-14,-1550,Expense,Utilities,Internet Provider,Bank Transfer,True,Weekend,freelancer_cash,2026-06,271560,6,14,Sunday,True
